VTV 2,Vinasat 2,Ku,11262 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Vie,Conax
VTV 2,LaoSat 1,Ku0,10790 V,DVB-S28PSK,40000,4-Mar,MPEG-4SD,Vie,StreamGuardTopwellUnitend
Pitaara,SES 9,South Asia45-47,12281 V,DVB-S2QPSK,43700,4-Mar,MPEG-4SD,Pan,IrdetoVideoguard
Pitaara,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
Pitaara,G-Sat 30,C,3805 H,DVB-S28PSK,28500,6-May,MPEG-4SD,Pan,
ABC Me Queensland,Eutelsat 172B,South Pacific,11044 V,DVB-S216APSK,45000,5-Apr,MPEG-2SD,Eng,
ABC Me Queensland,Optus D2,NB,12470 H,DVB-S2ACM,47300,5-Apr,MPEG-2SD,Eng,
ABC Me Queensland,Optus D2,NB,12658 H,DVB-S2ACM,47300,5-Apr,MPEG-2SD,Eng,
ABC Me Queensland,Optus D3,Australia0,11804 V,DVB-S28PSK,30000,5-Mar,MPEG-4SD,Eng,Irdeto
ABC TV Queensland,Eutelsat 172B,South Pacific,11044 V,DVB-S216APSK,45000,5-Apr,MPEG-2SD,Eng,
ABC TV Queensland,Eutelsat 172B,South Pacific,11044 V,DVB-S216APSK,45000,5-Apr,MPEG-4HD,Eng,
ABC TV Queensland,Optus D2,NB,12470 H,DVB-S2ACM,47300,5-Apr,MPEG-2SD,Eng,
ABC TV Queensland,Optus D2,NB,12470 H,DVB-S2ACM,47300,5-Apr,MPEG-4HD,Eng,
ABC TV Queensland,Optus D2,NB,12658 H,DVB-S2ACM,47300,5-Apr,MPEG-2SD,Eng,
ABC TV Queensland,Optus D2,NB,12658 H,DVB-S2ACM,47300,5-Apr,MPEG-4HD,Eng,
ABC TV Queensland,Optus D3,Australia0,11804 V,DVB-S28PSK,30000,5-Mar,MPEG-4HD,Eng,Irdeto
VTV 3,Apstar 6C,C0,3418 H,DVB-S28PSK,19200,3-Feb,MPEG-4HD,VieVie,Director
VTV 3,Vinasat 1,Ku,10968 H,DVB-S28PSK,28800,4-Mar,MPEG-4HD,Vie,Irdeto
VTV 3,Vinasat 1,Ku,11629 H,DVB-S28PSK,30000,4-Mar,MPEG-4HD,Vie,Nagravision
VTV 3,Vinasat 2,Ku,11262 V,DVB-S28PSK,30000,4-Mar,MPEG-4HD,Vie,Conax
VTV 3,LaoSat 1,Ku0,10790 H,DVB-S28PSK,45000,4-Mar,MPEG-4SD,Vie,StreamGuardTopwellUnitend
Jan HD,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
Star Max,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
VTV Can Tho,Apstar 6C,C0,3418 H,DVB-S28PSK,19200,3-Feb,MPEG-4HD,VieVie,Director
VTV Can Tho,Vinasat 1,Ku,11008 H,DVB-S28PSK,14400,4-Mar,MPEG-4HD,Vie,Irdeto
VTV Can Tho,Vinasat 1,Ku,11549 H,DVB-S28PSK,30000,4-Mar,MPEG-4HD,Vie,Nagravision
VTV Can Tho,Vinasat 2,Ku,11262 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Vie,Conax
Look TV,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
FilmAsia,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
TV 99 News HD,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
VTV 9,Apstar 6C,C0,3418 H,DVB-S28PSK,19200,3-Feb,MPEG-4HD,Vie,Director
VTV 9,Vinasat 1,Ku,11008 H,DVB-S28PSK,14400,4-Mar,MPEG-4SD,Vie,Irdeto
VTV 9,Vinasat 1,Ku,11589 H,DVB-S28PSK,28800,4-Mar,MPEG-4SD,Vie,Nagravision
VTV 9,Vinasat 2,Ku,11262 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Vie,Conax
BTV Mehak Malik Dance,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
BTV Mehak Malik Dance,Paksat 1R,C37,4023 V,DVB-S28PSK,4800,4-Mar,MPEG-4SD,,
BTV Mehak Malik Dance,Paksat 1R,C37,4037 V,DVB-S28PSK,4800,4-Mar,MPEG-4SD,,
VTV 5 Tay Nam Bo,Apstar 6C,C0,3418 H,DVB-S28PSK,19200,3-Feb,MPEG-4HD,Vie,Director
VTV 5 Tay Nam Bo,Vinasat 1,Ku,10968 H,DVB-S28PSK,28800,4-Mar,MPEG-4HD,Vie,Irdeto
VTV 5 Tay Nam Bo,Vinasat 2,Ku,11262 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Vie,Conax
Jesus Christ TV Pakistan,AsiaSat 7,C36-40,3668 V,DVB-S,2593,4-Mar,MPEG-2SD,,
VTV 5 Tay Nguyen,Apstar 6C,C0,3418 H,DVB-S28PSK,19200,3-Feb,MPEG-4HD,Vie,Director
Ritmu TV,AsiaSat 7,C36-40,3675 V,DVB-S28PSK,5000,5-Mar,MPEG-4SD,Ara,
VTV 5 Tay Nguyen,Vinasat 2,Ku,11262 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Vie,Conax
Sadhna TV,SES 7,South Asia0,11600 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Sadhna TV,G-Sat 15,India,11510 V,DVB-S,29500,4-Mar,MPEG-2SD,Hin,
Sadhna TV,G-Sat 30,Ku,11090 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
VTV Gujarati,G-Sat 15,India,11630 V,DVB-S28PSK,30000,5-Mar,MPEG-4SD,Guj,
VTV Gujarati,ST 2,India Continent0,11546 V,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Guj,Verimatrix (B)ConaxIrdetoVideoguard
VTV Gujarati,G-Sat 30,Ku,11050 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Guj,IrdetoVideoguard
VTV Gujarati,Intelsat 20,Landmass37.1-39.1,4090 H,DVB-S28PSK,14368,4-Mar,MPEG-4SD,Guj,
Sadhna TV,SES 7,South Asia0,11600 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Sadhna TV,G-Sat 15,India,11510 V,DVB-S,29500,4-Mar,MPEG-2SD,Hin,
Sadhna TV,G-Sat 30,Ku,11090 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
VTV Gujarati,G-Sat 15,India,11630 V,DVB-S28PSK,30000,5-Mar,MPEG-4SD,Guj,
VTV Gujarati,ST 2,India Continent0,11546 V,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Guj,Verimatrix (B)ConaxIrdetoVideoguard
VTV Gujarati,G-Sat 30,Ku,11050 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Guj,IrdetoVideoguard
VTV Gujarati,Intelsat 20,Landmass37.1-39.1,4090 H,DVB-S28PSK,14368,4-Mar,MPEG-4SD,Guj,
Zee Action,Bangabandhu 1,Beam 1,11265 V,DVB-S28PSK,30000,3-Feb,MPEG-4SD,Hin,Irdeto
Zee Action,SES 7,South Asia0,11640 H,DVB-S28PSK,24000,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Zee Action,AsiaSat 7,C36-40,3820 V,DVB-S28PSK,27500,4-Mar,MPEG-4SD,Hin,Conax
Zee Action,G-Sat 15,India,11510 V,DVB-S,29500,4-Mar,MPEG-2SD,Hin,
Zee Action,Measat 3a,Global,3760 H,DVB-S28PSK,29700,6-May,MPEG-4SD,Hin,Conax
Zee Action,Measat 3a,Global,4040 H,DVB-S28PSK,29700,5-Mar,MPEG-4SD,Hin,Conax
Zee Action,G-Sat 30,Ku,11550 H,DVB-S28PSK,32720,3-Feb,MPEG-4SD,Hin,IrdetoVideoguard
Zee Action,Amos 4,Nepal0,10914 V,DVB-S2QPSK,45000,3-Feb,MPEG-4SD,Hin,LatensVerimatrix
BTV Mehak Malik Dance,AsiaSat 7,C36-40,3663 V,DVB-S28PSK,3333,4-Mar,MPEG-4SD,,
BTV Mehak Malik Dance,Paksat 1R,C37,4023 V,DVB-S28PSK,4800,4-Mar,MPEG-4SD,,
BTV Mehak Malik Dance,Paksat 1R,C37,4037 V,DVB-S28PSK,4800,4-Mar,MPEG-4SD,,
Pear TV,G-Sat 15,India,11510 V,DVB-S,29500,4-Mar,MPEG-2SD,Tam,
Kartoon Channel,AsiaSat 7,C36-40,3880 H,DVB-S28PSK,29720,5-Mar,MPEG-4HD 1080,Eng,
Kartoon Channel,SES 5,Sub Saharan Africa0,11958 H,DVB-S2QPSK,27500,4-Mar,MPEG-4SD,Eng,Conax
News 24,SES 7,South Asia0,11600 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,,IrdetoVideoguard
News 24,G-Sat 15,India,11090 V,DVB-S,29500,4-Mar,MPEG-2SD,,
News 24,G-Sat 30,C,4133 H,DVB-S28PSK,11888,4-Mar,MPEG-4SD,,
Colors Bangla,Bangabandhu 1,Beam 1,10925 V,DVB-S28PSK,8000,5-Apr,HEVCSD,Ben,Irdeto
Colors Bangla,SES 7,South Asia0,11560 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Ben,IrdetoVideoguard
Colors Bangla,SES 7,South Asia0,11680 V,DVB-S28PSK,32700,4-Mar,MPEG-4HD,Ben,IrdetoVideoguard
Colors Bangla,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Ben,Irdeto
Colors Bangla,G-Sat 15,India,11510 H,DVB-S28PSK,29500,4-Mar,MPEG-4SD,Ben,Verimatrix (B)Conax
Colors Bangla,Measat 3b,South Asia,12436 H,DVB-S,32000,4-Mar,MPEG-4SD,Ben,Irdeto
Colors Bangla,ST 2,India Continent0,11483 V,DVB-S28PSK,44995,4-Mar,MPEG-4HD,Ben,Verimatrix (B)ConaxIrdetoVideoguard
Colors Bangla,G-Sat 24,,11880 H,DVB-S28PSK,32720,4-Mar,MPEG-4HD,Ben,IrdetoVideoguard
Colors Bangla,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Ben,Irdeto
Colors Bangla,G-Sat 30,Ku,11090 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Ben,IrdetoVideoguard
Colors Bangla,G-Sat 30,Ku,11170 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Ben,IrdetoVideoguard
Colors Bangla,Intelsat 20,Landmass37.1-39.1,3850 V,DVB-S28PSK,14400,6-May,MPEG-4HD,Ben,Irdeto
Colors Bangla,Anik F3,North America Ku0,11880 L,DVB-S,20000,4-Mar,MPEG-4SD,Ben,Nagravision
CCTV TV Guide,Apstar 6C,C0,3940 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,
Colors Bangla Cinema,Bangabandhu 1,Beam 1,10845 V,DVB-S28PSK,30000,3-Feb,MPEG-4SD,Ben,Irdeto
Colors Bangla Cinema,SES 7,South Asia0,11680 V,DVB-S28PSK,32700,4-Mar,MPEG-4SD,Ben,IrdetoVideoguard
Colors Bangla Cinema,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Ben,Irdeto
Colors Bangla Cinema,Measat 3b,South Asia,12436 H,DVB-S,32000,4-Mar,MPEG-4SD,Ben,Irdeto
Colors Bangla Cinema,G-Sat 24,,11760 V,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Ben,Videoguard
Colors Bangla Cinema,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Ben,Irdeto
Raapchik,G-Sat 15,India,11090 V,DVB-S,29500,4-Mar,MPEG-2SD,Hin,
Raapchik,G-Sat 24,,11960 V,DVB-S28PSK,34280,5-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Raapchik,G-Sat 30,C,4054 H,DVB-S28PSK,17000,6-May,MPEG-4SD,Hin,
CCTV Weapon Technology Channel,Apstar 6C,C0,3940 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,Videoguard
MTV Beats,Bangabandhu 1,Beam 1,10725 V,DVB-S28PSK,30000,3-Feb,HEVCSD,Eng,Irdeto
MTV Beats,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Eng,Irdeto
MTV Beats,ChinaSat 11,,3975 H,DVB-S28PSK,34284,4-Mar,HEVC,Eng,Tongfang
MTV Beats,Measat 3b,South Asia,12476 H,DVB-S,32000,6-May,MPEG-4SD,Eng,Irdeto
MTV Beats,Measat 3b,South Asia,12683 H,DVB-S28PSK,32000,4-Mar,HEVCHD,Eng,Irdeto
MTV Beats,G-Sat 24,,11840 V,DVB-S28PSK,32720,4-Mar,MPEG-4HD,Eng,Videoguard
MTV Beats,G-Sat 24,,11920 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Eng,IrdetoVideoguard
MTV Beats,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Eng,Irdeto
MTV Beats,G-Sat 30,Ku,11510 H,DVB-S28PSK,32720,3-Feb,MPEG-4SD,Eng,IrdetoVideoguard
MTV Beats,Intelsat 20,Landmass37.1-39.1,3850 V,DVB-S28PSK,14400,6-May,MPEG-4HD,Eng,Irdeto
MTV Beats,Amos 4,Nepal0,11235 V,DVB-S2QPSK,45000,3-Feb,MPEG-4SD,Eng,Verimatrix
Fix & Foxi,ABS 6,A Even,3913 V,DVB-S28PSK,8550,4-Mar,MPEG-4SD,EngAraGer,Irdeto
Fix & Foxi,Azerspace 1,Africa & Europe,4160 V,DVB-S28PSK,16325,4-Mar,HEVCSD,Eng,Nagravision
Fix & Foxi,Hellas Sat 3,Europe48-50,12137 V,DVB-S28PSK,30000,6-May,HEVC,Ger,Conax
Fix & Foxi,Astra 2G,West Africa0,11135 V,DVB-S2QPSK,30000,6-May,HEVCHD,Eng,Nagravision
Fix & Foxi,Eutelsat 16A,Sub-Sahara Africa0,11356 H,DVB-S28PSK,45000,4-Mar,MPEG-4SD,Eng,Conax
Fix & Foxi,Eutelsat 9B,Wide45-49,11977 H,DVB-S28PSK,27500,3-Feb,MPEG-4SD,GerBul,Conax
Fix & Foxi,Eutelsat 7C,Africa0,10971 H,DVB-S28PSK,30000,3-Feb,MPEG-4SD,Ger,Nagravision
Fix & Foxi,BulgariaSat 1,Europe50-52,12149 H,DVB-S28PSK,30000,3-Feb,HEVC,Ger,Bulcrypt
CCTV Health,Apstar 6C,C0,3940 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,Videoguard
VH1 India,Bangabandhu 1,Beam 1,10725 V,DVB-S28PSK,30000,3-Feb,HEVCSD,Eng,Irdeto
VH1 India,SES 7,South Asia0,11680 V,DVB-S28PSK,32700,4-Mar,MPEG-4SD,Eng,IrdetoVideoguard
VH1 India,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Eng,Irdeto
VH1 India,ChinaSat 11,,3975 V,DVB-S28PSK,34284,4-Mar,HEVCSD,Eng,Tongfang
VH1 India,Measat 3b,South Asia,12523 V,DVB-S28PSK,32000,4-Mar,HEVCHD,Eng,Irdeto
VH1 India,ST 2,India Continent0,11672 H,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Eng,Verimatrix (B)ConaxIrdetoVideoguard
VH1 India,G-Sat 24,,11880 H,DVB-S28PSK,32720,4-Mar,MPEG-4HD,Eng,IrdetoVideoguard
VH1 India,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4HD,Eng,Irdeto
VH1 India,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Eng,Irdeto
VH1 India,G-Sat 30,Ku,11170 H,DVB-S28PSK,32720,4-Mar,MPEG-4HD,Eng,IrdetoVideoguard
VH1 India,Amos 4,Nepal0,10914 V,DVB-S28PSK,45000,3-Feb,MPEG-4SD,Eng,ConaxLatensVerimatrix
VH1 India,Azerspace 2/Intelsat 38,Sri Lanka0,11675 V,DVB-S,27690,6-May,MPEG-4SD,Eng,Irdeto
Rotana Music,ABS 6,A Even,3913 V,DVB-S28PSK,8550,4-Mar,MPEG-2SD,Ara,Irdeto
Rotana Music,Es'hail 2,MENA50,11350 H,DVB-S28PSK,27500,4-Mar,MPEG-4HD 1080,Ara,
Rotana Music,Amos 3,Middle East52-55,10758 V,DVB-S,27500,6-May,MPEG-2SD,Ara,Videoguard
Rotana Music,Nilesat 201,Middle East48,12226 H,DVB-S,27500,6-May,MPEG-2SD,Ara,
CCTV Home Shopping,Apstar 6C,C0,3940 V,DVB-S28PSK,28800,4-Mar,MPEG-2SD,Chi,
Rotana Cinema KSA,ABS 6,A Even,3913 V,DVB-S28PSK,8550,4-Mar,MPEG-2SD,Ara,Irdeto
Rotana Cinema KSA,Es'hail 2,MENA50,11350 H,DVB-S28PSK,27500,4-Mar,MPEG-4HD 1080,Ara,
Rotana Cinema KSA,Amos 3,Middle East52-55,10722 V,DVB-S,27500,6-May,MPEG-2SD,Ara,Videoguard
Rotana Cinema KSA,Nilesat 201,Middle East48,12226 H,DVB-S,27500,6-May,MPEG-2SD,Ara,
Rotana Cinema KSA,Anik F3,North America Ku0,12094 L,DVB-S,20000,4-Mar,MPEG-4SD,Ara,Nagravision
Colors Infinity,Bangabandhu 1,Beam 1,10725 V,DVB-S28PSK,30000,3-Feb,HEVCHD 1080,Eng,Irdeto
Colors Infinity,SES 7,South Asia0,11680 V,DVB-S28PSK,32700,4-Mar,MPEG-4HD,Eng,IrdetoVideoguard
Colors Infinity,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Eng,Irdeto
Colors Infinity,ChinaSat 11,,3975 V,DVB-S28PSK,34284,4-Mar,HEVCHD,Eng,Tongfang
Colors Infinity,G-Sat 15,India,11510 H,DVB-S28PSK,29500,4-Mar,MPEG-4SD,Eng,Verimatrix (B)Conax
Colors Infinity,Measat 3b,South Asia,12276 H,DVB-S28PSK,34000,4-Mar,HEVCHD,Eng,Irdeto
Colors Infinity,Measat 3b,South Asia,12436 H,DVB-S,32000,4-Mar,MPEG-4SD,Eng,Irdeto
Colors Infinity,ST 2,India Continent0,11164 V,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Eng,Verimatrix (B)ConaxIrdetoVideoguard
Colors Infinity,G-Sat 24,,11720 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Eng,IrdetoVideoguard
Colors Infinity,G-Sat 24,,11880 H,DVB-S28PSK,32720,4-Mar,MPEG-4HD,Eng,IrdetoVideoguard
Colors Infinity,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4HD,EngEng,Irdeto
Colors Infinity,G-Sat 30,C,3725 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Eng,Irdeto
Colors Infinity,G-Sat 30,Ku,11130 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Eng,IrdetoVideoguard
Colors Infinity,G-Sat 30,Ku,11550 H,DVB-S28PSK,32720,3-Feb,MPEG-4SD,Eng,IrdetoVideoguard
Colors Infinity,Amos 4,Nepal0,11235 V,DVB-S2QPSK,45000,3-Feb,MPEG-4SD,Eng,Verimatrix
Colors Infinity,Amos 4,Nepal0,12660 V,DVB-S2QPSK,45000,3-Feb,MPEG-4HD,Eng,ConaxLatensVerimatrix
Colors Infinity,Azerspace 2/Intelsat 38,Sri Lanka0,11637 V,DVB-S,27690,6-May,MPEG-4SD,Eng,Irdeto
CCTV Billiards,Apstar 6C,C0,4020 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,Videoguard
Comedy Central India,Bangabandhu 1,Beam 1,10725 V,DVB-S28PSK,30000,3-Feb,HEVCHD 1080,Eng,Irdeto
Comedy Central India,SES 7,South Asia0,11520 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Eng,IrdetoVideoguard
Comedy Central India,SES 7,South Asia0,11680 H,DVB-S28PSK,32700,4-Mar,MPEG-4HD,Eng,IrdetoVideoguard
Comedy Central India,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Eng,Irdeto
Comedy Central India,ChinaSat 11,,3975 V,DVB-S28PSK,34284,4-Mar,HEVC,Eng,Tongfang
Comedy Central India,SES 8,South Asia0,12647 H,DVB-S28PSK,30000,4-Mar,,Eng,Conax
Comedy Central India,G-Sat 15,India,11510 H,DVB-S28PSK,29500,4-Mar,MPEG-4SD,Eng,Verimatrix (B)Conax
Comedy Central India,Measat 3b,South Asia,12523 V,DVB-S28PSK,32000,4-Mar,HEVCHD,Eng,Irdeto
Comedy Central India,ST 2,India Continent0,11164 V,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Eng,Verimatrix (B)ConaxIrdetoVideoguard
Comedy Central India,G-Sat 30,Ku,11090 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Eng,IrdetoVideoguard
Comedy Central India,G-Sat 30,Ku,11550 H,DVB-S28PSK,32720,3-Feb,MPEG-4HD,Eng,IrdetoVideoguard
Comedy Central India,Intelsat 20,Landmass37.1-39.1,3850 V,DVB-S28PSK,14400,6-May,MPEG-4SD,Eng,Irdeto
Comedy Central India,Azerspace 2/Intelsat 38,Sri Lanka0,11637 V,DVB-S,27690,6-May,MPEG-4SD,Eng,Irdeto
CCTV Soccer,Apstar 6C,C0,4020 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,Videoguard
Alresalah TV,ABS 6,A Even,3913 V,DVB-S28PSK,8550,4-Mar,MPEG-2SD,Ara,Irdeto
Alresalah TV,Es'hail 2,MENA50,11350 H,DVB-S28PSK,27500,4-Mar,MPEG-4HD 1080,Ara,
Alresalah TV,Nilesat 201,Middle East48,12226 H,DVB-S,27500,6-May,MPEG-2SD,Ara,
Colors,Intelsat 19,West hemi0,3920 V,DVB-S2QPSK,28800,5-Mar,MPEG-4SD,Hin,NagravisionVerimatrix
Colors,Optus D2,NZB,12734 H,DVB-S28PSK,22500,4-Mar,MPEG-4SD,Hin,Videoguard
Colors,JCSAT 4B,Papua New Guinea,12300 H,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Hin,
Colors,Bangabandhu 1,Beam 1,10725 V,DVB-S28PSK,30000,3-Feb,HEVCHD 1080,Hin,Irdeto
Colors,SES 7,South Asia0,11640 V,DVB-S28PSK,30000,4-Mar,MPEG-4HD,Hin,IrdetoVideoguard
Colors,SES 7,South Asia0,11680 V,DVB-S28PSK,32700,4-Mar,MPEG-4HD,Hin,IrdetoVideoguard
Colors,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Hin,Irdeto
Colors,ChinaSat 11,,3975 H,DVB-S28PSK,34284,4-Mar,HEVC,Hin,Tongfang
Colors,ChinaSat 11,,3975 H,DVB-S28PSK,34284,4-Mar,HEVCHD,Hin,Tongfang
Colors,SES 8,South Asia0,12729 V,DVB-S28PSK,32700,4-Mar,,Hin,Conax
Colors,Measat 3b,South Asia,12276 H,DVB-S28PSK,34000,4-Mar,HEVCHD,Hin,Irdeto
Colors,Measat 3b,South Asia,12476 H,DVB-S,32000,6-May,MPEG-4SD,Hin,Irdeto
Colors,ST 2,India Continent0,11164 H,DVB-S28PSK,44995,4-Mar,MPEG-4HD,HinHin,Verimatrix (B)ConaxIrdetoVideoguard
Colors,ST 2,India Continent0,11164 H,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Hin,Verimatrix (B)ConaxIrdetoVideoguard
Colors,G-Sat 30,Ku,11590 H,DVB-S28PSK,32720,5-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Colors,Intelsat 20,Landmass37.1-39.1,4034 H,DVB-S28PSK,20500,6-May,MPEG-4SD,Hin,Irdeto
Colors,Intelsat 20,Landmass37.1-39.1,4034 H,DVB-S28PSK,20500,6-May,MPEG-4HD,HinEng,Irdeto
Colors,Intelsat 20,South Africa0,11594 V,DVB-S,27500,6-May,MPEG-2SD,Hin,Irdeto
Colors,Amos 4,Nepal0,10735 V,DVB-S2QPSK,45000,2-Jan,MPEG-4SD,Hin,ConaxLatensVerimatrix
Colors,Amos 4,Nepal0,10860 V,DVB-S2QPSK,45000,2-Jan,MPEG-4HD,Hin,ConaxLatensVerimatrix
Colors,Azerspace 1,Africa & Europe,4180 V,DVB-S28PSK,16325,4-Mar,HEVCSD,Hin,Nagravision
Colors,Azerspace 2/Intelsat 38,Sri Lanka0,11637 V,DVB-S,27690,6-May,MPEG-4SD,Hin,Irdeto
Colors,Eutelsat 36B,South Africa0,11346 V,DVB-S2QPSK,30000,6-May,MPEG-4SD,Hin,Nagravision
Colors,Eutelsat 16A,South East Africa0,11471 H,DVB-S28PSK,30000,3-Feb,MPEG-4SD,Hin,MediaguardViaccess
Colors,Eutelsat 7C,Africa0,11044 V,DVB-S2QPSK,45000,6-May,MPEG-4SD,Hin,Nagravision
Colors,SES 5,Sub Saharan Africa0,11881 H,DVB-S2QPSK,27500,4-Mar,MPEG-4SD,Hin,ConaxVerimatrix
Colors,Eutelsat 3B,Global38-39,3934 R,DVB-S28PSK,19630,4-Mar,MPEG-4SD,Hin,Conax
CCTV Golf & Tennis,Apstar 6C,C0,4020 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,Videoguard
CCTV Golf & Tennis,LaoSat 1,Ku0,10910 H,DVB-S2QPSK,45000,5-Apr,MPEG-4SD,Chi,StreamGuardTopwellUnitend
Colors Rishtey Asia,SES 7,South Asia0,11680 V,DVB-S28PSK,32700,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Colors Rishtey Asia,AsiaSat 7,C36-40,3709 V,DVB-S28PSK,15000,4-Mar,MPEG-4SD,Hin,Irdeto
Colors Rishtey Asia,ST 2,India Continent0,11164 H,DVB-S28PSK,44995,4-Mar,MPEG-4SD,Hin,Verimatrix (B)ConaxIrdetoVideoguard
Colors Rishtey Asia,G-Sat 24,,11920 H,DVB-S28PSK,32720,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Colors Rishtey Asia,G-Sat 30,Ku,11590 H,DVB-S28PSK,32720,5-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Colors Rishtey Asia,Thaicom 6,SE Asia Ku,12604 V,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Hin,Conax
Colors Rishtey Asia,Intelsat 20,Landmass37.1-39.1,3993 H,DVB-S28PSK,4000,3-Feb,MPEG-4SD,Hin,Irdeto
Colors Rishtey Asia,Intelsat 20,Landmass37.1-39.1,4034 H,DVB-S28PSK,20500,6-May,MPEG-4SD,Hin,Irdeto
Colors Rishtey Asia,Amos 4,Nepal0,11235 V,DVB-S2QPSK,45000,3-Feb,MPEG-4SD,Hin,ConaxLatensVerimatrix
Colors Rishtey Asia,Eutelsat 7C,Africa0,11106 V,DVB-S2QPSK,45000,6-May,MPEG-4SD,Hin,Nagravision
Colors Rishtey Asia,SES 5,Sub Saharan Africa0,11881 H,DVB-S2QPSK,27500,4-Mar,MPEG-4SD,Hin,Verimatrix
CCTV World Geography,Apstar 6C,C0,4020 V,DVB-S28PSK,28800,4-Mar,AVS+HD 1080,Chi,Videoguard
Sadhna TV,SES 7,South Asia0,11600 H,DVB-S28PSK,30000,4-Mar,MPEG-4SD,Hin,IrdetoVideoguard
Sadhna TV,G-Sat 15,India,11510 V,DVB-S,29500,4-Mar,MPEG-2SD,Hin,
